shipment_id,customer_id,product_category,warehouse_block,mode_of_shipment,route,customer_care_calls,customer_rating,cost_of_product,prior_purchases,discount_offered,weight_in_gms,scheduled_days,actual_days,on_time_delivery,shipment_date
SHIP07196,CUST3918,Home & Garden,D,Road,Hyderabad-Pune,7,2,3301.27,2,39.9,5063,3,7,0,2023-09-26
SHIP07197,CUST2365,Cosmetics,F,Ship,Bangalore-Chennai,2,5,4098.88,3,47.3,6538,6,11,0,2023-01-11
SHIP07198,CUST6765,Home & Garden,B,Ship,Kolkata-Delhi,4,4,2421.31,5,24.2,1411,3,7,0,2023-09-20
SHIP07199,CUST9771,Electronics,F,Flight,Delhi-Bangalore,3,4,2195.13,5,46.0,1063,6,8,0,2023-02-16
SHIP07200,CUST5382,Sporting Goods,D,Flight,Kolkata-Delhi,3,3,1703.66,0,7.0,6528,8,13,0,2023-04-13
SHIP07201,CUST5119,Home & Garden,C,Flight,Mumbai-Chennai,3,4,766.55,2,54.0,4730,8,11,0,2023-10-13
SHIP07202,CUST1214,Electronics,F,Road,Kolkata-Delhi,3,2,3613.28,7,4.9,1622,4,5,0,2023-12-21
SHIP07203,CUST8729,Fashion,D,Ship,Delhi-Mumbai,7,2,2904.67,5,58.1,6584,10,9,1,2023-03-16
SHIP07204,CUST8693,Fashion,D,Ship,Mumbai-Chennai,2,3,1610.94,3,60.4,3091,7,9,0,2023-10-23
SHIP07205,CUST6953,Cosmetics,B,Ship,Delhi-Mumbai,5,5,2028.59,2,64.4,4374,4,8,0,2023-08-20
SHIP07206,CUST6706,Home & Garden,A,Flight,Bangalore-Chennai,2,4,757.72,4,8.7,2906,7,8,0,2023-07-16
SHIP07207,CUST3532,Home & Garden,D,Flight,Hyderabad-Pune,3,4,1965.1,3,31.3,4335,5,5,1,2023-10-07
SHIP07208,CUST5480,Books,B,Road,Mumbai-Chennai,5,3,1072.67,3,48.4,5654,5,8,0,2023-08-30
SHIP07209,CUST2043,Home & Garden,F,Ship,Hyderabad-Pune,7,3,2986.01,4,31.9,6150,4,9,0,2023-09-30
SHIP07210,CUST8918,Fashion,F,Flight,Delhi-Bangalore,3,5,2757.67,3,20.8,5824,9,13,0,2023-03-24
SHIP07211,CUST7693,Sporting Goods,B,Ship,Kolkata-Delhi,3,2,2090.37,1,17.3,2406,5,5,1,2023-02-27
SHIP07212,CUST7076,Fashion,D,Flight,Hyderabad-Pune,5,2,1526.0,1,39.2,3176,9,12,0,2023-11-09
SHIP07213,CUST6281,Books,C,Flight,Delhi-Mumbai,2,3,3182.81,3,65.0,1716,4,4,1,2023-03-25
SHIP07214,CUST6056,Sporting Goods,F,Road,Delhi-Bangalore,5,5,4128.66,8,10.5,1728,5,7,0,2023-12-22
SHIP07215,CUST5339,Home & Garden,F,Road,Hyderabad-Pune,7,4,2465.93,2,48.1,1877,10,11,0,2023-05-27
SHIP07216,CUST7410,Electronics,F,Flight,Delhi-Bangalore,6,1,392.81,0,8.9,2514,5,4,1,2023-10-21
SHIP07217,CUST3243,Fashion,F,Ship,Hyderabad-Pune,7,3,1392.75,7,22.4,4991,10,9,1,2023-10-03
SHIP07218,CUST7612,Electronics,B,Road,Delhi-Bangalore,3,4,632.67,1,5.1,5054,8,7,1,2023-05-18
SHIP07219,CUST8006,Books,C,Flight,Delhi-Mumbai,4,4,4199.1,1,62.0,4321,6,11,0,2023-11-10
SHIP07220,CUST8570,Cosmetics,F,Flight,Hyderabad-Pune,2,5,495.63,0,39.7,6219,4,3,1,2023-08-21
SHIP07221,CUST8435,Books,B,Road,Mumbai-Chennai,2,4,1166.29,6,31.2,1785,6,10,0,2023-11-18
SHIP07222,CUST5426,Home & Garden,A,Flight,Kolkata-Delhi,3,3,771.93,4,12.3,2865,6,5,1,2024-01-01
SHIP07223,CUST1037,Books,A,Flight,Delhi-Mumbai,6,2,2147.29,5,50.3,6560,10,15,0,2023-05-03
SHIP07224,CUST8080,Electronics,F,Ship,Mumbai-Chennai,7,3,1371.74,6,56.5,6780,4,8,0,2023-01-29
SHIP07225,CUST2844,Electronics,D,Road,Hyderabad-Pune,6,2,4099.94,5,39.5,3629,7,8,0,2023-08-28
SHIP07226,CUST3708,Home & Garden,C,Road,Bangalore-Chennai,3,4,4248.76,2,32.1,5580,4,3,1,2023-08-21
SHIP07227,CUST3377,Electronics,C,Flight,Kolkata-Delhi,2,2,2637.56,8,37.1,5813,5,9,0,2023-12-05
SHIP07228,CUST3850,Sporting Goods,A,Ship,Delhi-Mumbai,6,1,4993.16,8,18.7,4493,5,9,0,2023-05-24
SHIP07229,CUST3914,Cosmetics,C,Road,Hyderabad-Pune,2,5,3194.85,7,41.6,5191,4,6,0,2023-06-28
SHIP07230,CUST3250,Sporting Goods,A,Road,Hyderabad-Pune,5,4,1978.86,2,57.6,1918,8,11,0,2023-10-06
SHIP07231,CUST9245,Books,A,Flight,Kolkata-Delhi,2,3,3794.57,8,3.6,1121,8,13,0,2023-01-13
SHIP07232,CUST2250,Cosmetics,B,Ship,Bangalore-Chennai,5,2,3243.85,8,10.7,5298,8,12,0,2023-09-02
SHIP07233,CUST7353,Fashion,C,Road,Delhi-Bangalore,5,1,3519.27,1,6.0,5142,4,3,1,2023-09-28
SHIP07234,CUST4193,Books,F,Road,Kolkata-Delhi,3,1,1098.16,0,25.2,4104,3,7,0,2023-12-17
SHIP07235,CUST6597,Cosmetics,C,Ship,Hyderabad-Pune,3,2,1085.61,1,19.9,1188,9,13,0,2023-06-22
SHIP07236,CUST7771,Fashion,B,Ship,Mumbai-Chennai,5,1,4332.05,0,49.5,2052,3,5,0,2023-07-27
SHIP07237,CUST9067,Sporting Goods,F,Flight,Mumbai-Chennai,1,3,4055.23,5,10.8,2249,5,5,1,2023-09-02
SHIP07238,CUST7358,Cosmetics,F,Road,Mumbai-Chennai,2,2,156.02,8,22.4,5624,5,6,0,2023-11-19
SHIP07239,CUST8695,Home & Garden,A,Ship,Delhi-Mumbai,6,5,3355.22,7,62.2,2244,5,10,0,2023-09-09
SHIP07240,CUST2452,Books,C,Ship,Delhi-Bangalore,6,2,2240.05,8,2.0,1990,10,15,0,2023-03-27
SHIP07241,CUST5047,Home & Garden,C,Ship,Kolkata-Delhi,6,4,4656.0,6,63.7,6216,7,12,0,2023-07-23
SHIP07242,CUST8911,Sporting Goods,A,Ship,Bangalore-Chennai,7,4,4757.39,0,21.8,6143,8,9,0,2023-01-24
SHIP07243,CUST3717,Cosmetics,B,Ship,Mumbai-Chennai,4,4,904.44,5,30.0,2738,4,3,1,2023-04-29
SHIP07244,CUST7219,Sporting Goods,C,Flight,Mumbai-Chennai,7,4,1696.66,2,3.4,1801,5,9,0,2023-02-04
SHIP07245,CUST1033,Home & Garden,D,Road,Delhi-Bangalore,4,1,4639.49,4,2.6,1262,6,6,1,2023-03-29
SHIP07246,CUST8873,Cosmetics,D,Ship,Hyderabad-Pune,1,1,581.12,4,42.3,1348,10,9,1,2023-04-02
SHIP07247,CUST9808,Fashion,A,Road,Hyderabad-Pune,2,4,784.01,6,22.9,4774,5,10,0,2023-12-03
SHIP07248,CUST3833,Sporting Goods,B,Road,Bangalore-Chennai,7,2,2497.63,7,15.5,6162,8,13,0,2023-07-06
SHIP07249,CUST4109,Electronics,F,Flight,Hyderabad-Pune,7,3,3796.21,1,5.2,1237,3,3,1,2023-03-31
SHIP07250,CUST2892,Cosmetics,C,Road,Mumbai-Chennai,7,2,194.51,2,28.9,5282,9,13,0,2023-03-08
SHIP07251,CUST4616,Fashion,C,Ship,Mumbai-Chennai,3,5,4449.86,5,64.5,1838,4,7,0,2023-12-20
SHIP07252,CUST3160,Electronics,C,Road,Bangalore-Chennai,7,3,2104.65,1,37.7,2091,10,10,1,2023-08-07
SHIP07253,CUST5265,Sporting Goods,C,Flight,Delhi-Mumbai,4,1,4631.85,5,18.6,2543,3,2,1,2023-04-03
SHIP07254,CUST1444,Cosmetics,F,Ship,Delhi-Mumbai,3,2,1267.97,3,44.5,6321,9,8,1,2023-10-01
SHIP07255,CUST7753,Sporting Goods,F,Flight,Delhi-Mumbai,7,5,3318.35,1,57.8,2529,10,14,0,2023-03-13
SHIP07256,CUST6311,Fashion,D,Flight,Hyderabad-Pune,3,5,342.77,8,11.6,6151,3,4,0,2023-09-25
SHIP07257,CUST5698,Fashion,B,Road,Delhi-Bangalore,4,5,1106.26,0,54.3,1927,10,12,0,2023-11-24
SHIP07258,CUST3931,Electronics,A,Road,Delhi-Mumbai,5,1,770.36,7,14.8,6204,7,11,0,2023-08-27
SHIP07259,CUST6402,Cosmetics,D,Road,Bangalore-Chennai,2,2,4745.78,0,27.3,3718,5,4,1,2023-01-24
SHIP07260,CUST8715,Electronics,C,Road,Mumbai-Chennai,2,3,1050.75,3,23.6,3781,5,6,0,2023-07-30
SHIP07261,CUST8927,Electronics,C,Ship,Bangalore-Chennai,3,3,1743.68,4,0.5,3086,3,3,1,2023-08-06
SHIP07262,CUST2101,Electronics,F,Ship,Kolkata-Delhi,5,1,2698.33,8,2.5,1542,5,7,0,2023-02-12
SHIP07263,CUST8509,Fashion,F,Flight,Kolkata-Delhi,7,3,4893.49,8,35.6,6960,9,10,0,2023-08-08
SHIP07264,CUST3294,Home & Garden,B,Road,Delhi-Mumbai,3,2,1015.63,1,57.3,6836,3,2,1,2023-12-08
SHIP07265,CUST1471,Home & Garden,A,Road,Bangalore-Chennai,2,3,4764.33,1,64.8,4949,9,9,1,2023-08-01
SHIP07266,CUST5503,Home & Garden,B,Road,Delhi-Bangalore,6,1,1713.05,3,32.6,4368,4,7,0,2023-06-02
SHIP07267,CUST1529,Home & Garden,B,Road,Delhi-Bangalore,2,4,3359.58,3,17.9,5639,3,2,1,2023-12-09
SHIP07268,CUST8913,Home & Garden,D,Flight,Mumbai-Chennai,6,3,3229.09,6,62.6,2287,8,13,0,2023-09-23
SHIP07269,CUST1357,Fashion,B,Road,Mumbai-Chennai,4,4,2440.79,1,32.5,6377,5,10,0,2023-06-14
SHIP07270,CUST3060,Cosmetics,C,Flight,Delhi-Mumbai,1,3,483.14,7,13.5,3421,6,10,0,2023-03-06
SHIP07271,CUST9443,Home & Garden,B,Flight,Mumbai-Chennai,5,4,3048.35,4,14.8,2443,10,12,0,2023-08-27
SHIP07272,CUST2602,Books,A,Ship,Mumbai-Chennai,2,2,380.88,8,4.5,2875,3,2,1,2023-09-02
SHIP07273,CUST1987,Books,B,Road,Mumbai-Chennai,4,2,4692.05,1,29.4,6029,10,10,1,2023-07-14
SHIP07274,CUST7619,Cosmetics,B,Road,Hyderabad-Pune,7,4,4029.43,6,37.7,4501,3,3,1,2023-05-07
SHIP07275,CUST8368,Books,A,Ship,Delhi-Mumbai,4,3,1730.93,8,46.5,2992,4,8,0,2023-08-14
SHIP07276,CUST8761,Home & Garden,A,Ship,Hyderabad-Pune,2,2,476.0,4,16.1,2807,5,5,1,2023-02-17
SHIP07277,CUST1968,Electronics,F,Ship,Hyderabad-Pune,1,1,879.57,1,40.9,3862,8,12,0,2023-10-21
SHIP07278,CUST5064,Sporting Goods,A,Ship,Bangalore-Chennai,6,1,4235.43,4,27.1,5669,3,3,1,2023-06-14
SHIP07279,CUST6808,Books,C,Road,Delhi-Bangalore,6,4,3511.83,6,21.8,3895,10,15,0,2023-11-05
SHIP07280,CUST2104,Sporting Goods,A,Road,Bangalore-Chennai,3,5,1762.58,4,33.9,2933,8,13,0,2023-03-27
SHIP07281,CUST2032,Sporting Goods,B,Ship,Hyderabad-Pune,3,1,2027.1,0,60.1,6758,7,10,0,2023-09-05
SHIP07282,CUST9209,Home & Garden,C,Ship,Bangalore-Chennai,4,4,529.58,8,46.0,5392,4,3,1,2023-11-11
SHIP07283,CUST3539,Cosmetics,C,Ship,Mumbai-Chennai,1,5,4313.92,2,57.9,2786,3,3,1,2023-05-15
SHIP07284,CUST5229,Sporting Goods,A,Flight,Hyderabad-Pune,3,2,3037.94,6,57.3,2620,8,12,0,2023-01-10
SHIP07285,CUST3774,Home & Garden,F,Road,Delhi-Bangalore,3,4,1191.22,7,8.5,4680,4,7,0,2023-07-07
SHIP07286,CUST8167,Fashion,F,Flight,Mumbai-Chennai,6,4,433.76,0,35.1,4168,10,10,1,2023-01-10
SHIP07287,CUST3637,Books,C,Road,Kolkata-Delhi,7,5,2397.49,2,24.5,3808,6,10,0,2023-06-06
SHIP07288,CUST3165,Sporting Goods,D,Road,Delhi-Bangalore,3,5,3069.69,1,35.8,3459,10,12,0,2023-03-21
SHIP07289,CUST8273,Fashion,C,Ship,Delhi-Mumbai,1,5,904.38,6,41.1,6393,8,9,0,2023-04-27
SHIP07290,CUST1096,Cosmetics,A,Flight,Bangalore-Chennai,6,4,437.82,8,6.0,5340,8,8,1,2023-10-03
SHIP07291,CUST3695,Fashion,D,Road,Bangalore-Chennai,2,3,2051.18,5,23.3,1764,8,11,0,2023-12-29
SHIP07292,CUST4137,Home & Garden,F,Road,Kolkata-Delhi,4,1,3102.32,7,14.9,5976,9,10,0,2023-06-08
SHIP07293,CUST2560,Books,A,Ship,Hyderabad-Pune,1,1,195.11,8,51.2,1709,6,10,0,2023-10-21
SHIP07294,CUST9390,Books,A,Flight,Bangalore-Chennai,2,1,2136.63,5,32.2,6406,6,11,0,2023-12-11
SHIP07295,CUST5405,Electronics,C,Road,Hyderabad-Pune,5,1,973.78,1,29.3,4647,7,7,1,2023-05-31
SHIP07296,CUST5626,Home & Garden,D,Ship,Bangalore-Chennai,6,2,2422.42,4,16.1,1538,5,4,1,2023-08-23
SHIP07297,CUST3724,Sporting Goods,B,Road,Kolkata-Delhi,3,1,2937.13,8,45.4,6747,4,6,0,2023-04-03
SHIP07298,CUST9358,Cosmetics,A,Flight,Hyderabad-Pune,3,5,1800.97,3,34.3,5079,5,10,0,2023-11-23
SHIP07299,CUST2720,Sporting Goods,D,Road,Kolkata-Delhi,6,1,3629.45,8,58.6,6756,10,10,1,2023-07-12
SHIP07300,CUST2940,Electronics,F,Flight,Bangalore-Chennai,7,4,2042.13,7,42.6,5694,10,11,0,2023-05-16
SHIP07301,CUST2522,Cosmetics,A,Flight,Delhi-Mumbai,7,1,976.66,7,27.9,6290,7,10,0,2023-08-18
SHIP07302,CUST1824,Electronics,C,Flight,Delhi-Bangalore,6,1,1544.67,2,12.2,1674,6,11,0,2023-01-08
SHIP07303,CUST4440,Books,D,Flight,Kolkata-Delhi,3,4,4249.63,6,24.7,3458,4,4,1,2023-05-12
SHIP07304,CUST9762,Cosmetics,D,Flight,Mumbai-Chennai,3,1,2253.26,7,12.8,5206,5,4,1,2023-11-06
SHIP07305,CUST3668,Electronics,A,Ship,Bangalore-Chennai,1,5,3699.01,1,25.8,3356,4,5,0,2023-05-18
SHIP07306,CUST2466,Sporting Goods,B,Flight,Delhi-Bangalore,5,3,2611.78,2,19.2,4529,7,7,1,2023-07-14
SHIP07307,CUST4414,Books,F,Road,Delhi-Mumbai,6,2,1737.41,2,52.6,3076,8,11,0,2023-10-15
SHIP07308,CUST5462,Cosmetics,A,Ship,Delhi-Mumbai,6,4,4116.05,7,3.8,3714,9,9,1,2023-12-20
SHIP07309,CUST4920,Books,D,Road,Hyderabad-Pune,4,4,3003.27,0,38.9,2479,6,9,0,2023-12-25
SHIP07310,CUST7462,Sporting Goods,C,Road,Bangalore-Chennai,2,3,407.77,4,40.4,3177,5,10,0,2023-01-05
SHIP07311,CUST3774,Home & Garden,B,Road,Mumbai-Chennai,4,1,1734.52,1,6.1,5841,8,9,0,2023-10-20
SHIP07312,CUST7750,Electronics,B,Flight,Kolkata-Delhi,3,2,1561.13,4,22.9,6025,8,8,1,2023-04-24
SHIP07313,CUST5090,Books,D,Road,Mumbai-Chennai,5,4,3456.2,3,12.5,1974,4,4,1,2023-07-02
SHIP07314,CUST4576,Sporting Goods,B,Road,Bangalore-Chennai,1,4,2442.81,8,51.8,5919,7,12,0,2023-07-11
SHIP07315,CUST5522,Electronics,D,Ship,Mumbai-Chennai,1,4,242.04,8,59.5,1746,8,13,0,2023-12-02
SHIP07316,CUST5153,Sporting Goods,B,Ship,Bangalore-Chennai,2,5,2236.25,6,21.1,4064,7,8,0,2023-12-20
SHIP07317,CUST2920,Fashion,A,Road,Mumbai-Chennai,1,4,2002.75,7,16.2,5667,4,4,1,2023-10-02
SHIP07318,CUST1223,Cosmetics,F,Ship,Mumbai-Chennai,2,2,2067.84,1,59.3,1015,3,4,0,2023-10-20
SHIP07319,CUST2021,Fashion,C,Road,Delhi-Bangalore,4,4,3973.45,2,43.7,1462,9,14,0,2023-04-13
SHIP07320,CUST9485,Books,B,Flight,Bangalore-Chennai,4,4,424.69,7,18.6,6106,9,14,0,2023-04-18
SHIP07321,CUST8238,Cosmetics,D,Road,Hyderabad-Pune,5,4,3189.69,4,18.4,2890,8,8,1,2023-09-26
SHIP07322,CUST6135,Home & Garden,D,Road,Mumbai-Chennai,4,1,2803.49,0,29.5,2838,4,8,0,2023-03-27
SHIP07323,CUST3964,Home & Garden,A,Flight,Bangalore-Chennai,1,5,2741.11,1,47.5,2207,10,12,0,2023-03-28
SHIP07324,CUST9773,Home & Garden,B,Flight,Delhi-Bangalore,6,2,1697.35,2,49.9,4536,8,7,1,2023-09-10
SHIP07325,CUST3510,Fashion,F,Ship,Kolkata-Delhi,5,1,1348.21,6,50.3,4090,10,14,0,2023-12-15
SHIP07326,CUST9624,Fashion,F,Flight,Mumbai-Chennai,5,5,4255.86,7,33.8,6274,10,9,1,2023-06-02
SHIP07327,CUST9297,Electronics,B,Road,Mumbai-Chennai,4,3,4957.67,7,55.8,6411,10,14,0,2023-04-11
SHIP07328,CUST5476,Sporting Goods,A,Ship,Mumbai-Chennai,4,5,4825.36,2,23.8,6418,3,7,0,2023-03-11
SHIP07329,CUST2432,Cosmetics,D,Flight,Delhi-Mumbai,1,4,1408.62,0,59.7,6732,9,14,0,2023-10-01
SHIP07330,CUST4586,Electronics,B,Road,Kolkata-Delhi,6,5,4510.81,3,10.5,1502,3,2,1,2023-12-30
SHIP07331,CUST8190,Books,A,Flight,Kolkata-Delhi,7,4,3170.12,0,62.5,1764,9,14,0,2023-11-29
SHIP07332,CUST2387,Books,B,Road,Delhi-Bangalore,1,3,4647.8,5,55.4,3832,5,8,0,2023-07-30
SHIP07333,CUST5956,Fashion,F,Flight,Delhi-Bangalore,7,2,4310.07,2,59.0,1581,5,9,0,2023-09-20
SHIP07334,CUST6722,Electronics,D,Flight,Kolkata-Delhi,6,5,138.56,7,53.5,6269,10,9,1,2023-12-09
SHIP07335,CUST7184,Home & Garden,B,Road,Hyderabad-Pune,4,5,2315.04,5,48.0,2932,7,6,1,2023-03-23
SHIP07336,CUST7304,Cosmetics,D,Road,Delhi-Mumbai,1,4,2629.38,6,44.9,5454,5,7,0,2023-09-21
SHIP07337,CUST8668,Cosmetics,B,Ship,Delhi-Bangalore,1,3,3842.68,7,43.8,1843,4,8,0,2023-05-17
SHIP07338,CUST7502,Home & Garden,B,Ship,Delhi-Mumbai,4,4,4335.06,3,40.3,6988,8,8,1,2023-07-29
SHIP07339,CUST8799,Books,C,Flight,Kolkata-Delhi,5,2,4422.41,4,10.2,6494,8,9,0,2023-05-12
SHIP07340,CUST6473,Books,C,Ship,Kolkata-Delhi,5,4,4999.85,0,1.0,5558,10,15,0,2023-03-05
SHIP07341,CUST6859,Cosmetics,C,Road,Hyderabad-Pune,6,1,1196.27,6,28.5,4476,7,10,0,2023-05-24
SHIP07342,CUST7824,Home & Garden,A,Flight,Hyderabad-Pune,4,2,1622.72,2,45.1,3943,4,3,1,2023-06-27
SHIP07343,CUST2883,Books,F,Ship,Kolkata-Delhi,7,2,696.33,3,3.4,1286,6,9,0,2023-07-20
SHIP07344,CUST9359,Electronics,F,Ship,Kolkata-Delhi,5,1,734.92,8,40.6,4770,5,4,1,2023-07-25
SHIP07345,CUST9076,Fashion,F,Road,Bangalore-Chennai,4,2,1326.4,0,49.2,1260,4,8,0,2023-05-06
SHIP07346,CUST3536,Home & Garden,A,Flight,Delhi-Mumbai,6,3,2919.88,1,16.2,5361,5,6,0,2023-05-04
SHIP07347,CUST2175,Books,F,Ship,Delhi-Bangalore,4,5,4883.99,2,61.1,6137,3,7,0,2023-10-05
SHIP07348,CUST3992,Fashion,D,Flight,Mumbai-Chennai,5,5,1783.1,0,6.9,2034,4,6,0,2023-05-11
SHIP07349,CUST2864,Fashion,B,Flight,Delhi-Mumbai,4,5,409.45,2,27.9,4252,4,9,0,2023-11-30
SHIP07350,CUST6144,Sporting Goods,B,Flight,Hyderabad-Pune,4,3,1887.08,3,62.1,6439,6,6,1,2023-09-09
SHIP07351,CUST9838,Cosmetics,F,Road,Kolkata-Delhi,2,2,4487.65,8,54.6,4494,8,11,0,2023-09-11
SHIP07352,CUST8480,Books,C,Road,Delhi-Bangalore,2,3,1622.98,7,63.3,2696,7,7,1,2023-10-20
SHIP07353,CUST8643,Home & Garden,B,Flight,Delhi-Bangalore,7,1,3783.01,2,64.4,4973,9,14,0,2023-09-05
SHIP07354,CUST2033,Electronics,D,Road,Hyderabad-Pune,1,2,1537.52,5,26.6,6139,6,10,0,2023-06-21
SHIP07355,CUST8924,Electronics,B,Ship,Mumbai-Chennai,4,3,3803.09,5,54.8,1656,3,7,0,2023-08-29
SHIP07356,CUST3297,Fashion,C,Road,Kolkata-Delhi,7,5,2863.62,1,34.7,3730,7,11,0,2023-10-11
SHIP07357,CUST4085,Electronics,D,Ship,Kolkata-Delhi,4,5,1065.9,6,31.5,4485,10,11,0,2023-05-25
SHIP07358,CUST8027,Sporting Goods,D,Road,Hyderabad-Pune,6,2,3922.42,6,15.7,1418,3,7,0,2023-07-20
SHIP07359,CUST1576,Electronics,C,Flight,Delhi-Bangalore,1,4,4116.76,7,44.9,1060,5,6,0,2023-04-24
SHIP07360,CUST3342,Fashion,B,Flight,Delhi-Mumbai,7,4,4240.36,6,46.4,1167,7,6,1,2023-05-16
SHIP07361,CUST7165,Home & Garden,D,Ship,Kolkata-Delhi,5,5,4238.89,6,26.5,5226,9,10,0,2023-01-23
SHIP07362,CUST4206,Electronics,B,Flight,Mumbai-Chennai,5,4,2570.61,7,29.4,4641,3,2,1,2023-04-15
SHIP07363,CUST9845,Fashion,A,Ship,Bangalore-Chennai,6,1,807.62,7,33.2,3751,10,14,0,2023-06-30
SHIP07364,CUST5335,Sporting Goods,F,Road,Delhi-Bangalore,5,5,2574.74,6,64.3,6790,5,8,0,2023-08-07
SHIP07365,CUST6856,Home & Garden,C,Ship,Mumbai-Chennai,1,3,1411.86,1,26.1,6405,4,4,1,2023-10-29
SHIP07366,CUST1919,Sporting Goods,A,Flight,Bangalore-Chennai,5,4,3026.43,7,59.1,2222,5,6,0,2023-07-04
SHIP07367,CUST8077,Electronics,C,Ship,Delhi-Mumbai,1,2,1833.39,3,23.2,2928,10,15,0,2023-04-26
SHIP07368,CUST9219,Electronics,A,Ship,Hyderabad-Pune,4,2,518.58,0,50.8,1259,8,8,1,2023-06-15
SHIP07369,CUST2267,Cosmetics,D,Flight,Hyderabad-Pune,2,4,1168.78,5,3.3,1267,9,9,1,2023-04-12
SHIP07370,CUST1183,Cosmetics,A,Road,Hyderabad-Pune,3,5,3828.74,7,12.9,2021,6,9,0,2023-01-22
SHIP07371,CUST5548,Electronics,F,Road,Delhi-Bangalore,2,3,2710.67,2,11.2,3426,5,10,0,2023-06-03
SHIP07372,CUST6340,Books,A,Flight,Delhi-Mumbai,3,2,4885.81,5,18.5,5750,10,9,1,2023-06-28
SHIP07373,CUST8211,Books,A,Ship,Hyderabad-Pune,4,5,4065.7,0,8.2,2792,8,11,0,2023-09-25
SHIP07374,CUST2145,Books,A,Road,Bangalore-Chennai,5,2,2868.11,7,50.7,2191,9,12,0,2023-07-22
SHIP07375,CUST3363,Sporting Goods,A,Flight,Delhi-Bangalore,3,1,2661.34,2,32.4,4130,10,14,0,2023-02-21
SHIP07376,CUST3000,Cosmetics,C,Flight,Delhi-Bangalore,2,4,1089.01,0,2.2,1262,4,7,0,2023-09-28
SHIP07377,CUST2360,Books,B,Road,Delhi-Mumbai,3,1,164.73,4,58.7,1432,9,9,1,2023-11-13
SHIP07378,CUST2853,Home & Garden,D,Flight,Kolkata-Delhi,2,1,341.9,1,26.4,4135,9,9,1,2023-04-22
SHIP07379,CUST2223,Home & Garden,F,Road,Mumbai-Chennai,2,1,2644.29,6,56.7,4814,4,9,0,2023-11-12
SHIP07380,CUST2271,Books,F,Flight,Mumbai-Chennai,7,2,4106.35,3,47.2,2050,7,9,0,2023-05-05
SHIP07381,CUST4120,Cosmetics,A,Road,Kolkata-Delhi,3,3,1199.47,4,16.5,6299,4,7,0,2023-01-05
SHIP07382,CUST3661,Books,D,Ship,Delhi-Bangalore,4,4,4944.0,4,21.2,5615,5,7,0,2023-04-26
SHIP07383,CUST8101,Fashion,C,Road,Bangalore-Chennai,6,2,1730.08,2,45.7,6441,9,14,0,2023-03-25
SHIP07384,CUST8504,Home & Garden,F,Ship,Kolkata-Delhi,4,4,2122.98,0,60.3,5638,5,7,0,2023-12-26
SHIP07385,CUST6815,Books,F,Ship,Bangalore-Chennai,6,3,1406.38,5,48.0,1567,9,10,0,2023-06-06
SHIP07386,CUST3726,Home & Garden,F,Ship,Delhi-Bangalore,4,2,2810.76,8,58.1,5464,10,12,0,2023-06-02
SHIP07387,CUST1105,Electronics,C,Road,Mumbai-Chennai,7,5,4183.21,7,60.5,4425,10,12,0,2023-02-08
SHIP07388,CUST2831,Fashion,A,Road,Hyderabad-Pune,4,2,4545.08,8,22.4,1447,3,6,0,2023-08-23
SHIP07389,CUST9512,Fashion,A,Road,Bangalore-Chennai,6,4,1532.35,0,60.7,2062,5,10,0,2023-01-01
SHIP07390,CUST6909,Cosmetics,F,Flight,Delhi-Mumbai,6,1,1797.71,8,0.5,3001,6,8,0,2023-09-22
SHIP07391,CUST9734,Sporting Goods,A,Road,Hyderabad-Pune,4,5,2146.15,5,53.3,3440,6,11,0,2023-11-09
SHIP07392,CUST4430,Books,A,Flight,Kolkata-Delhi,2,1,4726.83,8,3.1,2534,7,9,0,2023-05-19
SHIP07393,CUST4681,Sporting Goods,F,Ship,Hyderabad-Pune,7,5,4527.53,8,65.0,5187,5,9,0,2023-08-24
SHIP07394,CUST8503,Home & Garden,D,Road,Kolkata-Delhi,5,2,224.89,5,53.2,1301,8,8,1,2023-09-03
SHIP07395,CUST4553,Cosmetics,F,Flight,Hyderabad-Pune,7,5,2202.87,0,61.6,3451,8,11,0,2024-01-01
SHIP07396,CUST9692,Sporting Goods,D,Road,Hyderabad-Pune,5,1,4049.5,5,22.8,5027,5,6,0,2023-02-06
SHIP07397,CUST5298,Fashion,F,Road,Mumbai-Chennai,6,1,4924.69,1,34.6,3370,10,13,0,2023-10-04
SHIP07398,CUST3772,Cosmetics,C,Ship,Hyderabad-Pune,7,4,2904.02,0,57.0,6021,6,7,0,2023-01-23
SHIP07399,CUST8334,Books,D,Flight,Hyderabad-Pune,1,1,2707.31,8,6.9,1329,10,10,1,2023-01-03
SHIP07400,CUST5421,Electronics,A,Ship,Delhi-Bangalore,1,4,4698.94,6,64.7,1630,8,10,0,2023-06-24
SHIP07401,CUST4224,Sporting Goods,A,Flight,Mumbai-Chennai,1,3,4859.54,4,13.8,5957,6,9,0,2023-04-01
SHIP07402,CUST3502,Sporting Goods,C,Ship,Kolkata-Delhi,3,3,1109.19,8,19.9,3950,7,7,1,2023-11-23
SHIP07403,CUST5291,Electronics,F,Flight,Delhi-Bangalore,3,4,628.13,8,54.9,2476,5,6,0,2023-08-19
SHIP07404,CUST3275,Fashion,A,Road,Mumbai-Chennai,1,2,581.86,5,17.5,6205,8,8,1,2023-05-01
